 

stn;time;tre200s0;qtre200s0
LUZ;202408290250;17.9;4
LUZ;202408290300;17.4;4
LUZ;202408290310;17.4;4
LUZ;202408290320;17.5;4
LUZ;202408290330;17.3;4
LUZ;202408290340;17.3;4
LUZ;202408290350;17.2;4
LUZ;202408290400;17.2;4
LUZ;202408290410;17.1;4
LUZ;202408290420;17.2;4
LUZ;202408290430;17.1;4
LUZ;202408290440;17.2;4
LUZ;202408290450;17.2;4
LUZ;202408290500;17.3;4
LUZ;202408290510;17.3;4
LUZ;202408290520;17.3;4
LUZ;202408290530;17.6;4
LUZ;202408290540;17.4;4
LUZ;202408290550;17.8;4
LUZ;202408290600;18.4;4
LUZ;202408290610;18.5;4
LUZ;202408290620;19.3;4
LUZ;202408290630;19.8;4
LUZ;202408290640;20.0;4
LUZ;202408290650;20.5;4
LUZ;202408290700;20.4;4
LUZ;202408290710;20.9;4
LUZ;202408290720;21.1;4
LUZ;202408290730;21.5;4
LUZ;202408290740;22.0;4
LUZ;202408290750;22.4;4
LUZ;202408290800;22.4;4
LUZ;202408290810;23.3;4
LUZ;202408290820;23.3;4
LUZ;202408290830;23.7;4
LUZ;202408290840;24.1;4
LUZ;202408290850;24.4;4
LUZ;202408290900;24.5;4
LUZ;202408290910;24.7;4
LUZ;202408290920;25.4;4
LUZ;202408290930;25.4;4
LUZ;202408290940;25.6;4
LUZ;202408290950;25.7;4
LUZ;202408291000;26.3;4
LUZ;202408291010;26.4;4
LUZ;202408291020;26.8;4
LUZ;202408291030;26.9;4
LUZ;202408291040;27.3;4
LUZ;202408291050;27.9;4
LUZ;202408291100;27.6;4
LUZ;202408291110;27.6;4
LUZ;202408291120;27.9;4
LUZ;202408291130;28.4;4
LUZ;202408291140;28.5;4
LUZ;202408291150;28.2;4
LUZ;202408291200;29.2;4
LUZ;202408291210;29.0;4
LUZ;202408291220;29.3;4
LUZ;202408291230;29.3;4
LUZ;202408291240;29.6;4
LUZ;202408291250;29.1;4
LUZ;202408291300;29.6;4
LUZ;202408291310;29.3;4
LUZ;202408291320;29.0;4
LUZ;202408291330;29.9;4
LUZ;202408291340;29.5;4
LUZ;202408291350;29.8;4
LUZ;202408291400;29.6;4
LUZ;202408291410;29.9;4
LUZ;202408291420;29.7;4
LUZ;202408291430;29.7;4
LUZ;202408291440;29.7;4
LUZ;202408291450;29.6;4
LUZ;202408291500;29.1;4
LUZ;202408291510;29.8;4
LUZ;202408291520;29.0;4
LUZ;202408291530;29.1;4
LUZ;202408291540;29.2;4
LUZ;202408291550;28.0;4
LUZ;202408291600;28.1;4
LUZ;202408291610;28.3;4
LUZ;202408291620;27.9;4
LUZ;202408291630;27.5;4
LUZ;202408291640;27.3;4
LUZ;202408291650;27.3;4
LUZ;202408291700;27.2;4
LUZ;202408291710;27.6;4
LUZ;202408291720;26.4;4
LUZ;202408291730;26.5;4
LUZ;202408291740;26.3;4
LUZ;202408291750;25.4;4
LUZ;202408291800;25.7;4
LUZ;202408291810;25.5;4
LUZ;202408291820;24.8;4
LUZ;202408291830;24.6;4
LUZ;202408291840;22.5;4
LUZ;202408291850;23.3;4
LUZ;202408291900;22.6;4
LUZ;202408291910;21.8;4
LUZ;202408291920;23.2;4
LUZ;202408291930;22.4;4
LUZ;202408291940;22.6;4
LUZ;202408291950;21.8;4
LUZ;202408292000;20.7;4
LUZ;202408292010;20.5;4
LUZ;202408292020;21.8;4
LUZ;202408292030;21.9;4
LUZ;202408292040;21.6;4
LUZ;202408292050;21.3;4
LUZ;202408292100;21.2;4
LUZ;202408292110;21.2;4
LUZ;202408292120;21.0;4
LUZ;202408292130;21.0;4
LUZ;202408292140;20.5;4
LUZ;202408292150;20.4;4
LUZ;202408292200;20.6;4
LUZ;202408292210;20.6;4
LUZ;202408292220;21.3;4
LUZ;202408292230;20.1;4
LUZ;202408292240;20.0;4
LUZ;202408292250;20.0;4
LUZ;202408292300;19.6;4
LUZ;202408292310;19.6;4
LUZ;202408292320;19.3;4
LUZ;202408292330;19.5;4
LUZ;202408292340;18.9;4
LUZ;202408292350;19.2;4
LUZ;202408300000;19.2;4
LUZ;202408300010;19.3;4
LUZ;202408300020;19.4;4
LUZ;202408300030;18.9;4
LUZ;202408300040;19.0;4
LUZ;202408300050;18.9;4
LUZ;202408300100;19.0;4
LUZ;202408300110;18.7;4
LUZ;202408300120;18.4;4
LUZ;202408300130;18.7;4
LUZ;202408300140;18.5;4
LUZ;202408300150;18.9;4
LUZ;202408300200;18.5;4
LUZ;202408300210;18.3;4
LUZ;202408300220;18.4;4
LUZ;202408300230;18.4;4
LUZ;202408300240;18.6;4
LUZ;202408300250;17.8;4
LUZ;202408300300;18.3;4
LUZ;202408300310;18.2;4
LUZ;202408300320;18.3;4
LUZ;202408300330;18.0;4
LUZ;202408300340;17.9;4
LUZ;202408300350;17.5;4
LUZ;202408300400;17.9;4
LUZ;202408300410;18.0;4
LUZ;202408300420;17.7;4
LUZ;202408300430;17.8;4
LUZ;202408300440;17.5;4
LUZ;202408300450;17.4;4
LUZ;202408300500;17.3;4
LUZ;202408300510;17.3;4
LUZ;202408300520;17.3;4
LUZ;202408300530;17.6;4
LUZ;202408300540;17.7;4
LUZ;202408300550;18.0;4
LUZ;202408300600;17.9;4
LUZ;202408300610;18.5;4
LUZ;202408300620;19.0;4
LUZ;202408300630;19.5;4
LUZ;202408300640;20.1;4
LUZ;202408300650;20.4;4
LUZ;202408300700;20.8;4
LUZ;202408300710;20.9;4
LUZ;202408300720;21.1;4
LUZ;202408300730;21.6;4
LUZ;202408300740;21.9;4
LUZ;202408300750;22.2;4
LUZ;202408300800;22.1;4
LUZ;202408300810;22.9;4
LUZ;202408300820;23.0;4
LUZ;202408300830;23.0;4
LUZ;202408300840;23.2;4
LUZ;202408300850;23.2;4
LUZ;202408300900;24.0;4
LUZ;202408300910;24.2;4
LUZ;202408300920;25.0;4
LUZ;202408300930;24.5;4
LUZ;202408300940;25.2;4
LUZ;202408300950;25.4;4
LUZ;202408301000;25.8;4
LUZ;202408301010;25.5;4
LUZ;202408301020;25.5;4
LUZ;202408301030;26.3;4
LUZ;202408301040;26.3;4
LUZ;202408301050;26.8;4
LUZ;202408301100;26.6;4
LUZ;202408301110;27.1;4
LUZ;202408301120;26.9;4
LUZ;202408301130;27.6;4
LUZ;202408301140;27.8;4
LUZ;202408301150;27.5;4
LUZ;202408301200;27.4;4
LUZ;202408301210;27.5;4
LUZ;202408301220;28.0;4
LUZ;202408301230;28.2;4
LUZ;202408301240;27.6;4
LUZ;202408301250;28.5;4
LUZ;202408301300;28.5;4
LUZ;202408301310;28.9;4
LUZ;202408301320;28.9;4
LUZ;202408301330;28.9;4
LUZ;202408301340;29.1;4
LUZ;202408301350;29.3;4
LUZ;202408301400;28.7;4
LUZ;202408301410;29.0;4
LUZ;202408301420;28.8;4
LUZ;202408301430;29.2;4
LUZ;202408301440;29.1;4
LUZ;202408301450;29.1;4
LUZ;202408301500;28.7;4
LUZ;202408301510;28.8;4
LUZ;202408301520;29.1;4
LUZ;202408301530;28.9;4
LUZ;202408301540;28.8;4
LUZ;202408301550;28.4;4
LUZ;202408301600;28.8;4
LUZ;202408301610;27.9;4
LUZ;202408301620;28.0;4
LUZ;202408301630;26.5;4
LUZ;202408301640;26.8;4
LUZ;202408301650;26.3;4
LUZ;202408301700;27.0;4
LUZ;202408301710;26.1;4
LUZ;202408301720;26.7;4
LUZ;202408301730;26.4;4
LUZ;202408301740;26.0;4
LUZ;202408301750;25.0;4
LUZ;202408301800;25.3;4
LUZ;202408301810;24.8;4
LUZ;202408301820;24.1;4
LUZ;202408301830;24.1;4
LUZ;202408301840;23.8;4
LUZ;202408301850;23.6;4
LUZ;202408301900;22.1;4
LUZ;202408301910;24.0;4
LUZ;202408301920;23.8;4
LUZ;202408301930;22.7;4
LUZ;202408301940;22.5;4
LUZ;202408301950;23.3;4
LUZ;202408302000;22.5;4
LUZ;202408302010;22.3;4
LUZ;202408302020;22.1;4
LUZ;202408302030;22.0;4
LUZ;202408302040;23.1;4
LUZ;202408302050;21.6;4
LUZ;202408302100;20.7;4
LUZ;202408302110;21.2;4
LUZ;202408302120;20.8;4
LUZ;202408302130;21.0;4
LUZ;202408302140;20.8;4
LUZ;202408302150;21.0;4
LUZ;202408302200;20.9;4
LUZ;202408302210;20.3;4
LUZ;202408302220;20.6;4
LUZ;202408302230;20.8;4
LUZ;202408302240;20.6;4
LUZ;202408302250;20.4;4
LUZ;202408302300;20.0;4
LUZ;202408302310;20.3;4
LUZ;202408302320;20.4;4
LUZ;202408302330;20.1;4
LUZ;202408302340;20.0;4
LUZ;202408302350;20.2;4
LUZ;202408310000;20.3;4
LUZ;202408310010;20.2;4
LUZ;202408310020;20.2;4
LUZ;202408310030;19.8;4
LUZ;202408310040;19.9;4
LUZ;202408310050;20.1;4
LUZ;202408310100;19.4;4
LUZ;202408310110;19.0;4
LUZ;202408310120;19.3;4
LUZ;202408310130;19.8;4
LUZ;202408310140;19.7;4
LUZ;202408310150;19.7;4
LUZ;202408310200;19.2;4
LUZ;202408310210;18.8;4
LUZ;202408310220;19.2;4
LUZ;202408310230;19.1;4
LUZ;202408310240;19.1;4
LUZ;202408310250;19.2;4
LUZ;202408310300;19.0;4
LUZ;202408310310;18.7;4
LUZ;202408310320;18.9;4
LUZ;202408310330;19.0;4
LUZ;202408310340;18.8;4
LUZ;202408310350;18.8;4
LUZ;202408310400;18.7;4
LUZ;202408310410;18.7;4
LUZ;202408310420;18.5;4
LUZ;202408310430;18.7;4
LUZ;202408310440;18.6;4
LUZ;202408310450;18.5;4
LUZ;202408310500;18.6;4
LUZ;202408310510;18.3;4
LUZ;202408310520;18.7;4
LUZ;202408310530;18.7;4
LUZ;202408310540;19.0;4
LUZ;202408310550;19.2;4
LUZ;202408310600;19.4;4
LUZ;202408310610;19.7;4
LUZ;202408310620;20.1;4
LUZ;202408310630;20.6;4
LUZ;202408310640;20.7;4
LUZ;202408310650;20.8;4
LUZ;202408310700;21.0;4
LUZ;202408310710;21.4;4
LUZ;202408310720;21.8;4
LUZ;202408310730;22.1;4
LUZ;202408310740;22.1;4
LUZ;202408310750;22.5;4
LUZ;202408310800;23.1;4
LUZ;202408310810;22.9;4
LUZ;202408310820;23.2;4
LUZ;202408310830;23.6;4
LUZ;202408310840;23.8;4
LUZ;202408310850;24.3;4
LUZ;202408310900;24.7;4
LUZ;202408310910;25.0;4
LUZ;202408310920;25.0;4
LUZ;202408310930;25.0;4
LUZ;202408310940;25.7;4
LUZ;202408310950;25.1;4
LUZ;202408311000;25.9;4
LUZ;202408311010;26.1;4
LUZ;202408311020;26.1;4
LUZ;202408311030;27.3;4
LUZ;202408311040;26.5;4
LUZ;202408311050;26.4;4
LUZ;202408311100;26.5;4
LUZ;202408311110;27.2;4
LUZ;202408311120;27.1;4
LUZ;202408311130;27.3;4
LUZ;202408311140;27.8;4
LUZ;202408311150;27.5;4
LUZ;202408311200;27.7;4
LUZ;202408311210;28.2;4
LUZ;202408311220;28.1;4
LUZ;202408311230;28.4;4
LUZ;202408311240;28.5;4
LUZ;202408311250;28.8;4
LUZ;202408311300;28.8;4
LUZ;202408311310;28.8;4
LUZ;202408311320;29.4;4
LUZ;202408311330;28.9;4
LUZ;202408311340;29.1;4
LUZ;202408311350;28.9;4
LUZ;202408311400;28.7;4
LUZ;202408311410;29.4;4
LUZ;202408311420;29.2;4
LUZ;202408311430;28.9;4
LUZ;202408311440;28.6;4
LUZ;202408311450;28.3;4
LUZ;202408311500;28.8;4
LUZ;202408311510;28.7;4
LUZ;202408311520;28.6;4
LUZ;202408311530;28.5;4
LUZ;202408311540;27.2;4
LUZ;202408311550;27.8;4
LUZ;202408311600;28.0;4
LUZ;202408311610;26.8;4
LUZ;202408311620;26.5;4
LUZ;202408311630;26.8;4
LUZ;202408311640;26.3;4
LUZ;202408311650;26.8;4
LUZ;202408311700;26.1;4
LUZ;202408311710;26.1;4
LUZ;202408311720;25.6;4
LUZ;202408311730;26.0;4
LUZ;202408311740;25.6;4
LUZ;202408311750;25.0;4
LUZ;202408311800;25.6;4
LUZ;202408311810;24.6;4
LUZ;202408311820;25.0;4
LUZ;202408311830;24.7;4
LUZ;202408311840;22.7;4
LUZ;202408311850;23.2;4
LUZ;202408311900;22.5;4
LUZ;202408311910;22.8;4
LUZ;202408311920;22.9;4
LUZ;202408311930;22.6;4
LUZ;202408311940;22.0;4
LUZ;202408311950;21.7;4
LUZ;202408312000;21.7;4
LUZ;202408312010;22.2;4
LUZ;202408312020;22.3;4
LUZ;202408312030;22.0;4
LUZ;202408312040;21.8;4
LUZ;202408312050;21.4;4
LUZ;202408312100;20.9;4
LUZ;202408312110;21.8;4
LUZ;202408312120;21.2;4
LUZ;202408312130;20.7;4
LUZ;202408312140;21.1;4
LUZ;202408312150;21.3;4
LUZ;202408312200;20.5;4
LUZ;202408312210;20.8;4
LUZ;202408312220;21.2;4
LUZ;202408312230;21.0;4
LUZ;202408312240;20.6;4
LUZ;202408312250;19.8;4
LUZ;202408312300;20.4;4
LUZ;202408312310;20.2;4
LUZ;202408312320;20.4;4
LUZ;202408312330;20.5;4
LUZ;202408312340;20.5;4
LUZ;202408312350;19.6;4
LUZ;202409010000;20.1;4
LUZ;202409010010;20.2;4
LUZ;202409010020;20.1;4
LUZ;202409010030;20.6;4
LUZ;202409010040;20.0;4
LUZ;202409010050;19.6;4
LUZ;202409010100;19.6;4
LUZ;202409010110;19.7;4
LUZ;202409010120;19.7;4
LUZ;202409010130;19.7;4
LUZ;202409010140;19.8;4
LUZ;202409010150;19.5;4
LUZ;202409010200;19.6;4
LUZ;202409010210;19.3;4
LUZ;202409010220;19.3;4
LUZ;202409010230;19.3;4
LUZ;202409010240;19.2;4
LUZ;202409010250;19.0;4
LUZ;202409010300;18.9;4
LUZ;202409010310;19.1;4
LUZ;202409010320;18.9;4
LUZ;202409010330;18.8;4
LUZ;202409010340;18.7;4
LUZ;202409010350;18.6;4
LUZ;202409010400;18.7;4
LUZ;202409010410;18.2;4
LUZ;202409010420;18.2;4
LUZ;202409010430;18.4;4
LUZ;202409010440;18.4;4
LUZ;202409010450;18.2;4
LUZ;202409010500;18.5;4
LUZ;202409010510;18.4;4
LUZ;202409010520;18.5;4
LUZ;202409010530;18.7;4
LUZ;202409010540;19.1;4
LUZ;202409010550;18.6;4
LUZ;202409010600;19.0;4
LUZ;202409010610;19.6;4
LUZ;202409010620;19.9;4
LUZ;202409010630;20.2;4
LUZ;202409010640;20.6;4
LUZ;202409010650;21.1;4
LUZ;202409010700;21.4;4
LUZ;202409010710;21.7;4
LUZ;202409010720;22.1;4
LUZ;202409010730;22.2;4
LUZ;202409010740;22.4;4
LUZ;202409010750;22.9;4
LUZ;202409010800;22.9;4
LUZ;202409010810;23.2;4
LUZ;202409010820;23.8;4
LUZ;202409010830;24.0;4
LUZ;202409010840;23.9;4
LUZ;202409010850;24.2;4
LUZ;202409010900;24.6;4
LUZ;202409010910;24.9;4
LUZ;202409010920;25.3;4
LUZ;202409010930;25.2;4
LUZ;202409010940;26.1;4
LUZ;202409010950;25.7;4
LUZ;202409011000;26.2;4
LUZ;202409011010;26.1;4
LUZ;202409011020;26.1;4
LUZ;202409011030;26.6;4
LUZ;202409011040;26.4;4
LUZ;202409011050;27.0;4
LUZ;202409011100;26.9;4
LUZ;202409011110;26.7;4
LUZ;202409011120;27.6;4
LUZ;202409011130;28.0;4
LUZ;202409011140;28.1;4
LUZ;202409011150;28.2;4
LUZ;202409011200;28.6;4
LUZ;202409011210;28.6;4
LUZ;202409011220;28.8;4
LUZ;202409011230;28.8;4
LUZ;202409011240;28.9;4
LUZ;202409011250;28.4;4
LUZ;202409011300;27.3;4
LUZ;202409011310;27.1;4
LUZ;202409011320;26.9;4
LUZ;202409011330;28.1;4
LUZ;202409011340;28.6;4
LUZ;202409011350;29.3;4
LUZ;202409011400;28.7;4
LUZ;202409011410;28.0;4
LUZ;202409011420;28.8;4
LUZ;202409011430;29.1;4
LUZ;202409011440;27.4;4
LUZ;202409011450;26.3;4
LUZ;202409011500;26.8;4
LUZ;202409011510;26.0;4
LUZ;202409011520;26.0;4
LUZ;202409011530;26.9;4
LUZ;202409011540;26.6;4
LUZ;202409011550;25.5;4
LUZ;202409011600;25.4;4
LUZ;202409011610;25.6;4
LUZ;202409011620;25.8;4
LUZ;202409011630;26.0;4
LUZ;202409011640;25.3;4
LUZ;202409011650;25.6;4
LUZ;202409011700;25.8;4
LUZ;202409011710;24.6;4
LUZ;202409011720;23.3;4
LUZ;202409011730;21.2;4
LUZ;202409011740;19.7;4
LUZ;202409011750;19.9;4
LUZ;202409011800;19.2;4
LUZ;202409011810;19.3;4
LUZ;202409011820;18.8;4
LUZ;202409011830;18.8;4
LUZ;202409011840;19.1;4
LUZ;202409011850;19.0;4
LUZ;202409011900;19.1;4
LUZ;202409011910;19.1;4
LUZ;202409011920;18.6;4
LUZ;202409011930;18.8;4
LUZ;202409011940;18.7;4
LUZ;202409011950;19.1;4
LUZ;202409012000;19.0;4
LUZ;202409012010;18.9;4
LUZ;202409012020;19.1;4
LUZ;202409012030;19.0;4
LUZ;202409012040;18.8;4
LUZ;202409012050;19.0;4
LUZ;202409012100;18.9;4
LUZ;202409012110;19.0;4
LUZ;202409012120;18.8;4
LUZ;202409012130;18.8;4
LUZ;202409012140;18.6;4
LUZ;202409012150;18.5;4
LUZ;202409012200;18.5;4
LUZ;202409012210;18.4;4
LUZ;202409012220;18.4;4
LUZ;202409012230;18.3;4
LUZ;202409012240;18.2;4
LUZ;202409012250;18.2;4
LUZ;202409012300;18.2;4
LUZ;202409012310;18.1;4
LUZ;202409012320;18.1;4
LUZ;202409012330;18.0;4
LUZ;202409012340;17.9;4
LUZ;202409012350;17.7;4
LUZ;202409020000;17.9;4
LUZ;202409020010;17.7;4
LUZ;202409020020;17.8;4
LUZ;202409020030;17.7;4
LUZ;202409020040;17.6;4
LUZ;202409020050;17.8;4
LUZ;202409020100;17.6;4
LUZ;202409020110;17.5;4
LUZ;202409020120;17.4;4
LUZ;202409020130;17.7;4
LUZ;202409020140;17.7;4
LUZ;202409020150;17.6;4
LUZ;202409020200;17.4;4
LUZ;202409020210;17.3;4
LUZ;202409020220;17.2;4
LUZ;202409020230;17.5;4
LUZ;202409020240;17.4;4
LUZ;202409020250;17.3;4
LUZ;202409020300;17.2;4
LUZ;202409020310;17.2;4
LUZ;202409020320;17.1;4
LUZ;202409020330;17.1;4
LUZ;202409020340;17.0;4
LUZ;202409020350;17.0;4
LUZ;202409020400;17.3;4
LUZ;202409020410;17.4;4
LUZ;202409020420;17.3;4
LUZ;202409020430;17.3;4
LUZ;202409020440;17.1;4
LUZ;202409020450;17.0;4
LUZ;202409020500;16.9;4
LUZ;202409020510;17.1;4
LUZ;202409020520;16.7;4
LUZ;202409020530;16.8;4
LUZ;202409020540;16.7;4
LUZ;202409020550;16.8;4
LUZ;202409020600;17.1;4
LUZ;202409020610;17.5;4
LUZ;202409020620;17.9;4
LUZ;202409020630;18.3;4
LUZ;202409020640;18.3;4
LUZ;202409020650;18.3;4
LUZ;202409020700;18.8;4
LUZ;202409020710;19.0;4
LUZ;202409020720;19.4;4
LUZ;202409020730;20.2;4
LUZ;202409020740;19.8;4
LUZ;202409020750;19.8;4
LUZ;202409020800;20.9;4
LUZ;202409020810;20.3;4
LUZ;202409020820;21.0;4
LUZ;202409020830;20.8;4
LUZ;202409020840;21.1;4
LUZ;202409020850;21.4;4
LUZ;202409020900;21.4;4
LUZ;202409020910;21.3;4
LUZ;202409020920;22.1;4
LUZ;202409020930;22.3;4
LUZ;202409020940;22.6;4
LUZ;202409020950;23.2;4
LUZ;202409021000;23.3;4
LUZ;202409021010;23.2;4
LUZ;202409021020;23.5;4
LUZ;202409021030;23.4;4
LUZ;202409021040;23.4;4
LUZ;202409021050;24.0;4
LUZ;202409021100;24.5;4
LUZ;202409021110;23.6;4
LUZ;202409021120;24.1;4
LUZ;202409021130;24.0;4
LUZ;202409021140;24.3;4
LUZ;202409021150;24.7;4
LUZ;202409021200;24.3;4
LUZ;202409021210;24.3;4
LUZ;202409021220;24.2;4
LUZ;202409021230;24.4;4
LUZ;202409021240;24.9;4
LUZ;202409021250;24.5;4
LUZ;202409021300;24.0;4
LUZ;202409021310;23.9;4
LUZ;202409021320;24.0;4
LUZ;202409021330;24.3;4
LUZ;202409021340;24.1;4
LUZ;202409021350;23.4;4
LUZ;202409021400;24.3;4
LUZ;202409021410;23.5;4
LUZ;202409021420;22.9;4
LUZ;202409021430;23.2;4
LUZ;202409021440;23.5;4
LUZ;202409021450;23.2;4
LUZ;202409021500;24.1;4
LUZ;202409021510;23.8;4
LUZ;202409021520;23.9;4
LUZ;202409021530;24.0;4
LUZ;202409021540;23.1;4
LUZ;202409021550;23.0;4
LUZ;202409021600;23.2;4
LUZ;202409021610;23.2;4
LUZ;202409021620;22.4;4
LUZ;202409021630;23.5;4
LUZ;202409021640;22.5;4
LUZ;202409021650;22.9;4
LUZ;202409021700;22.9;4
LUZ;202409021710;22.0;4
LUZ;202409021720;21.3;4
LUZ;202409021730;21.1;4
LUZ;202409021740;20.9;4
LUZ;202409021750;20.4;4
LUZ;202409021800;20.5;4
LUZ;202409021810;20.5;4
LUZ;202409021820;21.1;4
LUZ;202409021830;21.3;4
LUZ;202409021840;20.8;4
LUZ;202409021850;20.3;4
LUZ;202409021900;20.3;4
LUZ;202409021910;19.4;4
LUZ;202409021920;19.9;4
LUZ;202409021930;20.1;4
LUZ;202409021940;19.9;4
LUZ;202409021950;19.5;4
LUZ;202409022000;19.1;4
LUZ;202409022010;19.5;4
LUZ;202409022020;19.7;4
LUZ;202409022030;19.4;4
LUZ;202409022040;19.6;4
LUZ;202409022050;19.3;4
LUZ;202409022100;19.6;4
LUZ;202409022110;19.8;4
LUZ;202409022120;19.3;4
LUZ;202409022130;19.3;4
LUZ;202409022140;18.9;4
LUZ;202409022150;19.2;4
LUZ;202409022200;19.5;4
LUZ;202409022210;19.2;4
LUZ;202409022220;18.6;4
LUZ;202409022230;19.0;4
LUZ;202409022240;19.0;4
LUZ;202409022250;19.1;4
LUZ;202409022300;19.1;4
LUZ;202409022310;18.3;4
LUZ;202409022320;18.0;4
LUZ;202409022330;18.5;4
LUZ;202409022340;18.6;4
LUZ;202409022350;18.5;4
LUZ;202409030000;18.6;4
LUZ;202409030010;18.6;4
LUZ;202409030020;18.1;4
LUZ;202409030030;18.2;4
LUZ;202409030040;18.4;4
LUZ;202409030050;18.5;4
LUZ;202409030100;18.6;4
LUZ;202409030110;18.4;4
LUZ;202409030120;18.6;4
LUZ;202409030130;18.6;4
LUZ;202409030140;18.6;4
LUZ;202409030150;18.6;4
LUZ;202409030200;18.2;4
LUZ;202409030210;17.9;4
LUZ;202409030220;18.4;4
LUZ;202409030230;18.4;4
LUZ;202409030240;18.5;4
LUZ;202409030250;18.5;4
LUZ;202409030300;18.4;4
LUZ;202409030310;18.4;4
LUZ;202409030320;18.4;4
LUZ;202409030330;18.2;4
LUZ;202409030340;18.5;4
LUZ;202409030350;18.6;4
LUZ;202409030400;18.5;4
LUZ;202409030410;18.4;4
LUZ;202409030420;18.2;4
LUZ;202409030430;18.3;4
LUZ;202409030440;18.4;4
LUZ;202409030450;18.4;4
LUZ;202409030500;18.2;4
LUZ;202409030510;18.3;4
LUZ;202409030520;18.2;4
LUZ;202409030530;18.6;4
LUZ;202409030540;18.8;4
LUZ;202409030550;18.7;4
LUZ;202409030600;18.7;4
LUZ;202409030610;18.9;4
LUZ;202409030620;19.2;4
LUZ;202409030630;19.1;4
LUZ;202409030640;19.3;4
LUZ;202409030650;19.6;4
LUZ;202409030700;19.5;4
LUZ;202409030710;19.8;4
LUZ;202409030720;20.2;4
LUZ;202409030730;20.4;4
LUZ;202409030740;20.2;4
LUZ;202409030750;20.6;4
LUZ;202409030800;20.6;4
LUZ;202409030810;20.9;4
LUZ;202409030820;20.9;4
LUZ;202409030830;20.9;4
LUZ;202409030840;21.2;4
LUZ;202409030850;21.3;4
LUZ;202409030900;21.5;4
LUZ;202409030910;21.5;4
LUZ;202409030920;21.6;4
LUZ;202409030930;21.8;4
LUZ;202409030940;22.1;4
LUZ;202409030950;22.3;4
LUZ;202409031000;22.4;4
LUZ;202409031010;22.9;4
LUZ;202409031020;23.2;4
LUZ;202409031030;23.2;4
LUZ;202409031040;23.6;4
LUZ;202409031050;24.6;4
LUZ;202409031100;24.2;4
LUZ;202409031110;24.2;4
LUZ;202409031120;25.6;4
LUZ;202409031130;24.8;4
LUZ;202409031140;25.3;4
LUZ;202409031150;25.5;4
LUZ;202409031200;25.0;4
LUZ;202409031210;25.4;4
LUZ;202409031220;25.1;4
LUZ;202409031230;25.2;4
LUZ;202409031240;25.0;4
LUZ;202409031250;25.4;4
LUZ;202409031300;25.3;4
LUZ;202409031310;25.1;4
LUZ;202409031320;25.1;4
LUZ;202409031330;25.5;4
LUZ;202409031340;25.6;4
LUZ;202409031350;25.5;4
LUZ;202409031400;25.5;4
LUZ;202409031410;25.4;4
LUZ;202409031420;25.5;4
LUZ;202409031430;25.9;4
LUZ;202409031440;25.7;4
LUZ;202409031450;25.6;4
LUZ;202409031500;25.4;4
LUZ;202409031510;25.2;4
LUZ;202409031520;25.8;4
LUZ;202409031530;25.3;4
LUZ;202409031540;25.0;4
LUZ;202409031550;24.8;4
LUZ;202409031600;25.0;4
LUZ;202409031610;24.8;4
LUZ;202409031620;24.8;4
LUZ;202409031630;24.8;4
LUZ;202409031640;24.6;4
LUZ;202409031650;24.1;4
LUZ;202409031700;24.1;4
LUZ;202409031710;24.2;4
LUZ;202409031720;24.2;4
LUZ;202409031730;24.4;4
LUZ;202409031740;24.5;4
LUZ;202409031750;23.7;4
LUZ;202409031800;23.8;4
LUZ;202409031810;23.8;4
LUZ;202409031820;23.2;4
LUZ;202409031830;23.7;4
LUZ;202409031840;22.9;4
LUZ;202409031850;22.9;4
LUZ;202409031900;22.9;4
LUZ;202409031910;22.8;4
LUZ;202409031920;23.3;4
LUZ;202409031930;22.3;4
LUZ;202409031940;21.8;4
LUZ;202409031950;22.0;4
LUZ;202409032000;22.0;4
LUZ;202409032010;23.0;4
LUZ;202409032020;22.5;4
LUZ;202409032030;22.0;4
LUZ;202409032040;20.2;4
LUZ;202409032050;19.8;4
LUZ;202409032100;20.0;4
LUZ;202409032110;20.5;4
LUZ;202409032120;20.2;4
LUZ;202409032130;19.5;4
LUZ;202409032140;19.9;4
LUZ;202409032150;19.4;4
LUZ;202409032200;19.4;4
LUZ;202409032210;19.3;4
LUZ;202409032220;19.0;4
LUZ;202409032230;18.2;4
LUZ;202409032240;18.6;4
LUZ;202409032250;18.7;4
LUZ;202409032300;18.7;4
LUZ;202409032310;18.9;4
LUZ;202409032320;18.4;4
LUZ;202409032330;18.2;4
LUZ;202409032340;17.7;4
LUZ;202409032350;17.5;4
LUZ;202409040000;17.5;4
LUZ;202409040010;17.8;4
LUZ;202409040020;17.6;4
LUZ;202409040030;17.5;4
LUZ;202409040040;18.4;4
LUZ;202409040050;18.2;4
LUZ;202409040100;18.1;4
LUZ;202409040110;17.8;4
LUZ;202409040120;17.9;4
LUZ;202409040130;17.8;4
LUZ;202409040140;17.5;4
LUZ;202409040150;17.5;4
LUZ;202409040200;17.5;4
LUZ;202409040210;17.5;4
LUZ;202409040220;17.5;4
LUZ;202409040230;17.6;4
LUZ;202409040240;17.1;4
LUZ;202409040250;17.2;4
LUZ;202409040300;17.5;4
LUZ;202409040310;17.2;4
LUZ;202409040320;17.4;4
LUZ;202409040330;17.0;4
LUZ;202409040340;17.4;4
LUZ;202409040350;17.2;4
LUZ;202409040400;17.1;4
LUZ;202409040410;17.5;4
